,age,year,D,L,rate
3265,50,2011,316,95891,0.00329540832820598
3266,51,2011,331,95574,0.00346328499382677
3267,52,2011,378,95244,0.00396875393725589
3268,53,2011,402,94866,0.00423755613180697
3269,54,2011,430,94464,0.00455199864498645
3270,55,2011,447,94034,0.00475359976178829
3271,56,2011,498,93587,0.00532125188327439
3272,57,2011,567,93089,0.00609094522446261
3273,58,2011,611,92523,0.00660376338856284
3274,59,2011,672,91911,0.00731142083102131
3275,60,2011,734,91240,0.0080447172292854
3276,61,2011,787,90505,0.00869565217391304
3277,62,2011,861,89718,0.00959673644084799
3278,63,2011,944,88857,0.0106238112923011
3279,64,2011,1029,87913,0.0117047535631818
3280,65,2011,990,86884,0.0113945030155149
3281,66,2011,1165,85895,0.0135630711915711
3282,67,2011,1283,84730,0.0151422164522601
3283,68,2011,1308,83446,0.0156748076600436
3284,69,2011,1433,82138,0.0174462489955928
3285,70,2011,1492,80706,0.0184868535177062
3286,71,2011,1613,79214,0.0203625621733532
3287,72,2011,1710,77601,0.0220357985077512
3288,73,2011,1918,75890,0.0252734220582422
3289,74,2011,2026,73972,0.0273887416860434
3290,75,2011,2245,71945,0.0312043922440753
3291,76,2011,2394,69700,0.0343472022955524
3292,77,2011,2624,67306,0.038986123079666
3293,78,2011,2844,64683,0.0439682760539864
3294,79,2011,3036,61839,0.0490952311647989
3295,80,2011,3331,58804,0.0566458064077274
3296,81,2011,3420,55473,0.0616516142988481
3297,82,2011,3644,52053,0.0700055712446929
3298,83,2011,3756,48408,0.0775904809122459
3299,84,2011,3954,44652,0.0885514646600376
3300,85,2011,4023,40699,0.0988476375340917
3301,86,2011,4032,36675,0.109938650306748
3302,87,2011,3940,32643,0.120699690592164
3303,88,2011,3812,28704,0.132803790412486
3304,89,2011,3728,24892,0.149766993411538
3305,90,2011,3438,21164,0.162445662445662
3306,91,2011,3296,17726,0.185941554778292
3307,92,2011,2796,14429,0.193776422482501
3308,93,2011,2504,11633,0.215249720622367
3309,94,2011,2150,9130,0.235487404162103
3310,95,2011,1786,6979,0.255910588909586
3311,96,2011,1435,5194,0.276280323450135
3312,97,2011,1117,3758,0.297232570516232
3313,98,2011,841,2641,0.318439984854222
3314,99,2011,612,1800,0.34
3315,100,2011,429,1188,0.361111111111111
3316,50,2012,289,96284,0.00300153711935524
3317,51,2012,311,95995,0.00323975207042033
3318,52,2012,332,95684,0.00346975460892103
3319,53,2012,371,95351,0.00389088735304297
3320,54,2012,409,94981,0.00430612438277129
3321,55,2012,431,94572,0.00455737427568413
3322,56,2012,462,94140,0.00490758444869344
3323,57,2012,519,93678,0.00554025491577532
3324,58,2012,586,93160,0.00629025332760842
3325,59,2012,635,92574,0.00685937736297449
3326,60,2012,696,91938,0.00757031912810807
3327,61,2012,763,91243,0.00836228532599761
3328,62,2012,807,90479,0.00891919671968081
3329,63,2012,893,89673,0.00995840442496627
3330,64,2012,994,88779,0.0111963414771511
3331,65,2012,1087,87785,0.0123825254884092
3332,66,2012,1047,86699,0.0120762638554078
3333,67,2012,1226,85652,0.0143137346471769
3334,68,2012,1356,84425,0.016061593129997
3335,69,2012,1369,83069,0.0164802754336756
3336,70,2012,1513,81700,0.0185189718482252
3337,71,2012,1581,80187,0.0197164128848816
3338,72,2012,1700,78606,0.0216268478233214
3339,73,2012,1787,76906,0.0232361584271708
3340,74,2012,2014,75119,0.0268107935409151
3341,75,2012,2145,73104,0.0293417596848326
3342,76,2012,2370,70959,0.0333995687650615
3343,77,2012,2560,68589,0.037323769117497
3344,78,2012,2798,66029,0.04237531993518
3345,79,2012,3019,63230,0.0477463229479677
3346,80,2012,3212,60212,0.053344848203016
3347,81,2012,3508,56999,0.0615449393849015
3348,82,2012,3632,53492,0.0678980034397667
3349,83,2012,3818,49860,0.0765744083433614
3350,84,2012,3949,46042,0.0857695147908431
3351,85,2012,4068,42093,0.096643147316656
3352,86,2012,4129,38025,0.108586456278764
3353,87,2012,4085,33896,0.120515695067265
3354,88,2012,4000,29811,0.134178658884304
3355,89,2012,3738,25810,0.144827586206897
3356,90,2012,3648,22073,0.165269786617134
3357,91,2012,3282,18424,0.178137212331741
3358,92,2012,3040,15142,0.20076608109893
3359,93,2012,2577,12103,0.212922415929935
3360,94,2012,2228,9525,0.233910761154856
3361,95,2012,1876,7297,0.257091955598191
3362,96,2012,1508,5421,0.278177458033573
3363,97,2012,1172,3914,0.29943791517629
3364,98,2012,881,2741,0.321415541773076
3365,99,2012,638,1860,0.343010752688172
3366,100,2012,446,1222,0.364975450081833
3367,50,2013,277,96394,0.00287362283959583
3368,51,2013,304,96117,0.0031628119895544
3369,52,2013,329,95813,0.00343377203511006
3370,53,2013,366,95484,0.00383310292823929
3371,54,2013,410,95118,0.00431043545911394
3372,55,2013,435,94708,0.00459306499978882
3373,56,2013,463,94273,0.00491126833770008
3374,57,2013,505,93810,0.00538322140496749
3375,58,2013,556,93305,0.00595895182466106
3376,59,2013,603,92749,0.00650141780504372
3377,60,2013,676,92147,0.00733610426818019
3378,61,2013,746,91471,0.00815559029637809
3379,62,2013,811,90725,0.00893910168090383
3380,63,2013,873,89914,0.00970927775429855
3381,64,2013,937,89041,0.010523242101953
3382,65,2013,1041,88104,0.0118155815853991
3383,66,2013,1153,87063,0.0132432835992327
3384,67,2013,1112,85911,0.0129436277077441
3385,68,2013,1280,84799,0.0150945176240286
3386,69,2013,1408,83519,0.0168584393970234
3387,70,2013,1446,82111,0.0176103079977104
3388,71,2013,1586,80665,0.0196615632554392
3389,72,2013,1680,79078,0.0212448468600622
3390,73,2013,1824,77398,0.0235665004263676
3391,74,2013,1903,75575,0.0251802844856103
3392,75,2013,2169,73672,0.0294413074166576
3393,76,2013,2249,71503,0.0314532257387802
3394,77,2013,2535,69254,0.036604383862304
3395,78,2013,2713,66719,0.0406630794826062
3396,79,2013,2957,64006,0.0461987938630753
3397,80,2013,3184,61049,0.0521548264508837
3398,81,2013,3411,57865,0.0589475503326709
3399,82,2013,3719,54454,0.0682961765894149
3400,83,2013,3756,50735,0.0740317335172958
3401,84,2013,3975,46979,0.0846122735690415
3402,85,2013,3998,43004,0.0929680959910706
3403,86,2013,4111,39006,0.105394041942265
3404,87,2013,4118,34895,0.118011176386302
3405,88,2013,4029,30777,0.130909445365045
3406,89,2013,3873,26748,0.144795872588605
3407,90,2013,3630,22875,0.158688524590164
3408,91,2013,3327,19245,0.172876071706937
3409,92,2013,3030,15918,0.190350546551074
3410,93,2013,2761,12888,0.214230291744258
3411,94,2013,2290,10127,0.226128172212896
3412,95,2013,1964,7838,0.250574126052564
3413,96,2013,1593,5874,0.271195097037794
3414,97,2013,1252,4280,0.292523364485981
3415,98,2013,951,3029,0.313965004952129
3416,99,2013,697,2078,0.335418671799808
3417,100,2013,493,1381,0.356987690079652
3418,50,2014,264,96499,0.00273577964538493
3419,51,2014,294,96236,0.00305498981670061
3420,52,2014,319,95942,0.0033249254758083
3421,53,2014,342,95623,0.00357654539179904
3422,54,2014,388,95281,0.004072165489447
3423,55,2014,417,94893,0.0043944231924378
3424,56,2014,460,94476,0.00486896142935772
3425,57,2014,499,94016,0.00530760721579306
3426,58,2014,531,93518,0.00567805128424474
3427,59,2014,586,92986,0.00630202396059622
3428,60,2014,648,92400,0.00701298701298701
3429,61,2014,710,91752,0.00773825093730927
3430,62,2014,777,91043,0.00853442878639764
3431,63,2014,862,90265,0.00954965933639838
3432,64,2014,934,89403,0.0104470767200206
3433,65,2014,1023,88470,0.0115632417768735
3434,66,2014,1101,87447,0.0125904833785036
3435,67,2014,1234,86346,0.0142913394945915
3436,68,2014,1188,85112,0.0139580787668014
3437,69,2014,1368,83924,0.0163004623230542
3438,70,2014,1491,82557,0.018060249282314
3439,71,2014,1550,81066,0.0191202230281499
3440,72,2014,1702,79516,0.0214044972081091
3441,73,2014,1774,77814,0.022797954095664
3442,74,2014,1905,76040,0.0250526038926881
3443,75,2014,2020,74135,0.0272475888581642
3444,76,2014,2288,72115,0.0317271025445469
3445,77,2014,2425,69826,0.0347291839715865
3446,78,2014,2697,67401,0.04001424311212
3447,79,2014,2840,64704,0.0438921859545005
3448,80,2014,3087,61864,0.0498997801629381
3449,81,2014,3344,58777,0.0568930023648706
3450,82,2014,3520,55433,0.0635000811790811
3451,83,2014,3776,51913,0.0727370793442876
3452,84,2014,3913,48137,0.0812888214886678
3453,85,2014,4053,44224,0.0916470694645441
3454,86,2014,4059,40171,0.101043040999726
3455,87,2014,4126,36112,0.114255649091715
3456,88,2014,4087,31986,0.127774651409992
3457,89,2014,3922,27899,0.140578515358973
3458,90,2014,3716,23977,0.154981857613546
3459,91,2014,3460,20261,0.170771432801935
3460,92,2014,3201,16802,0.1905130341626
3461,93,2014,2732,13601,0.200867583265936
3462,94,2014,2481,10869,0.228263869721226
3463,95,2014,2064,8387,0.246095147251699
3464,96,2014,1687,6324,0.266761543327008
3465,97,2014,1335,4637,0.287901660556394
3466,98,2014,1022,3302,0.309509388249546
3467,99,2014,755,2280,0.331140350877193
3468,100,2014,538,1524,0.353018372703412
3469,50,2015,260,96644,0.00269028599809611
3470,51,2015,275,96384,0.00285317065073041
3471,52,2015,309,96109,0.00321509952241726
3472,53,2015,346,95800,0.00361169102296451
3473,54,2015,375,95454,0.0039285938776793
3474,55,2015,399,95080,0.00419646613378208
3475,56,2015,455,94681,0.00480561041814092
3476,57,2015,490,94226,0.00520026319699446
3477,58,2015,541,93736,0.00577152854826321
3478,59,2015,547,93195,0.00586941359514995
3479,60,2015,618,92648,0.00667040842759693
3480,61,2015,687,92030,0.0074649570792133
3481,62,2015,773,91343,0.00846260797214893
3482,63,2015,829,90570,0.00915314121673843
3483,64,2015,933,89741,0.0103965857300454
3484,65,2015,969,88807,0.0109113020370016
3485,66,2015,1064,87838,0.0121132084063845
3486,67,2015,1191,86774,0.013725309424482
3487,68,2015,1293,85583,0.0151081406354066
3488,69,2015,1249,84290,0.0148178906157314
3489,70,2015,1483,83042,0.0178584330820549
3490,71,2015,1587,81558,0.0194585448392555
3491,72,2015,1626,79972,0.0203321162406842
3492,73,2015,1831,78346,0.023370688994971
3493,74,2015,1861,76515,0.0243220283604522
3494,75,2015,2019,74653,0.0270451287958957
3495,76,2015,2142,72635,0.029489915330075
3496,77,2015,2447,70493,0.0347126665058942
3497,78,2015,2533,68045,0.0372253655669043
3498,79,2015,2847,65513,0.0434570237968037
3499,80,2015,3042,62665,0.0485438442511769
3500,81,2015,3284,59624,0.0550784918824634
3501,82,2015,3492,56339,0.0619819308116935
3502,83,2015,3710,52848,0.070201332122313
3503,84,2015,3935,49138,0.0800805893605763
3504,85,2015,3990,45203,0.0882684777559012
3505,86,2015,4183,41214,0.101494637744456
3506,87,2015,4118,37030,0.111207129354577
3507,88,2015,4133,32912,0.125577297034516
3508,89,2015,3958,28779,0.137530838458598
3509,90,2015,3865,24821,0.155714918818742
3510,91,2015,3558,20956,0.169784309982821
3511,92,2015,3275,17398,0.188240027589378
3512,93,2015,2928,14124,0.207306711979609
3513,94,2015,2508,11195,0.22402858418937
3514,95,2015,2137,8687,0.245999769770922
3515,96,2015,1749,6550,0.267022900763359
3516,97,2015,1386,4801,0.288689856279942
3517,98,2015,1061,3415,0.310688140556369
3518,99,2015,784,2354,0.333050127442651
3519,100,2015,558,1571,0.355187778485041
3520,50,2016,265,96748,0.00273907470955472
3521,51,2016,266,96483,0.00275696236642725
3522,52,2016,299,96218,0.00310752665821364
3523,53,2016,338,95919,0.00352380654510577
3524,54,2016,354,95580,0.0037037037037037
3525,55,2016,393,95227,0.00412698079326242
3526,56,2016,437,94834,0.00460805196448531
3527,57,2016,480,94397,0.00508490735934405
3528,58,2016,519,93916,0.00552621491545637
3529,59,2016,578,93397,0.00618863560928081
3530,60,2016,627,92819,0.00675508247233864
3531,61,2016,669,92192,0.00725659493231517
3532,62,2016,729,91523,0.00796521093058575
3533,63,2016,822,90794,0.00905346168249003
3534,64,2016,897,89971,0.00996987918329239
3535,65,2016,975,89075,0.0109458321639068
3536,66,2016,1047,88100,0.0118842224744608
3537,67,2016,1132,87053,0.013003572536271
3538,68,2016,1256,85921,0.0146180793985172
3539,69,2016,1380,84666,0.0162993409396924
3540,70,2016,1315,83285,0.0157891577114727
3541,71,2016,1550,81970,0.0189093570818592
3542,72,2016,1679,80420,0.0208778910718727
3543,73,2016,1690,78741,0.0214627703483573
3544,74,2016,1928,77051,0.0250223877691399
3545,75,2016,2004,75123,0.0266762509484446
3546,76,2016,2193,73119,0.0299922044885734
3547,77,2016,2309,70926,0.0325550573837521
3548,78,2016,2591,68617,0.0377603217861463
3549,79,2016,2722,66026,0.0412261836246327
3550,80,2016,3029,63304,0.0478484771894351
3551,81,2016,3190,60274,0.0529249759431928
3552,82,2016,3462,57085,0.0606464044845406
3553,83,2016,3694,53623,0.0688883501482573
3554,84,2016,3829,49928,0.0766904342252844
3555,85,2016,4069,46100,0.0882646420824295
3556,86,2016,4112,42030,0.0978348798477278
3557,87,2016,4209,37919,0.110999762651969
3558,88,2016,4098,33709,0.121569907146459
3559,89,2016,4044,29611,0.136570868933842
3560,90,2016,3959,25567,0.154848046309696
3561,91,2016,3613,21608,0.167206590151796
3562,92,2016,3352,17995,0.186273964990275
3563,93,2016,2996,14643,0.204602881923103
3564,94,2016,2570,11648,0.220638736263736
3565,95,2016,2220,9078,0.244547257105089
3566,96,2016,1823,6858,0.265820939049286
3567,97,2016,1448,5035,0.287586891757696
3568,98,2016,1111,3587,0.309729579035406
3569,99,2016,823,2476,0.332390953150242
3570,100,2016,586,1653,0.354506957047792
